./tes# ./testIf GET InternetGatewayDevice.
out0 0 --> parameter = InternetGatewayDevice.ManagementServer.URL | value = http://10.64.16.14:9034/TR069ACS
--> parameter = InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.1.VoiceProcessing.ReceiveGain | value = 0
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.2.PhyPort | value = 2
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.2.InterfaceID | value = 2
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.2.Description | value = Porta_Line2
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.2.X_TELECOMITALIA_IT_APTCPForceInit | value = 0
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.2.Tests.TestState | value = None
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.2.Tests.TestSelector | value = 
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.2.Tests.PhoneConnectivity | value = 1
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.2.Tests.X_TELECOMITALIA_IT_Vtip_DC | value = -1
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.2.Tests.X_TELECOMITALIA_IT_Vring_DC | value = -2
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.2.Tests.X_TELECOMITALIA_IT_Vloop_DC | value = 0
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.2.Tests.X_TELECOMITALIA_IT_Vtip_AC | value = 0
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.2.Tests.X_TELECOMITALIA_IT_Vring_AC | value = 0
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.2.Tests.X_TELECOMITALIA_IT_Vloop_AC | value = 0
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.2.Tests.X_TELECOMITALIA_IT_Rtip_gnd | value = 0
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.2.Tests.X_TELECOMITALIA_IT_Rring_gnd | value = 0
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.2.Tests.X_TELECOMITALIA_IT_Rloop | value = 0
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.2.Tests.X_TELECOMITALIA_IT_OffHook | value = 0
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.2.Tests.X_TELECOMITALIA_IT_REN | value = 0
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.2.Tests.X_TELECOMITALIA_IT_PSTN | value = 0
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.1.PhyPort | value = 1
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.1.InterfaceID | value = 1
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.1.Description | value = Porta_Line1
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.1.X_TELECOMITALIA_IT_APTCPForceInit | value = 1
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.1.Tests.TestState | value = None
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.1.Tests.TestSelector | value = 
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.1.Tests.PhoneConnectivity | value = 0
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.1.Tests.X_TELECOMITALIA_IT_Vtip_DC | value = 0
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.1.Tests.X_TELECOMITALIA_IT_Vring_DC | value = 0
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.1.Tests.X_TELECOMITALIA_IT_Vloop_DC | value = 0
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.1.Tests.X_TELECOMITALIA_IT_Vtip_AC | value = 0
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.1.Tests.X_TELECOMITALIA_IT_Vring_AC | value = 0
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.1.Tests.X_TELECOMITALIA_IT_Vloop_AC | value = 0
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.1.Tests.X_TELECOMITALIA_IT_Rtip_gnd | value = 0
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.1.Tests.X_TELECOMITALIA_IT_Rring_gnd | value = 0
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.1.Tests.X_TELECOMITALIA_IT_Rloop | value = 0
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.1.Tests.X_TELECOMITALIA_IT_OffHook | value = 0
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.1.Tests.X_TELECOMITALIA_IT_REN | value = 0
--> parameter = InternetGatewayDevice.Services.VoiceService.1.PhyInterface.1.Tests.X_TELECOMITALIA_IT_PSTN | value = 0
--> parameter = InternetGatewayDevice.Services.VoiceServiceNumberOfEntries | value = 1
--> parameter = InternetGatewayDevice.Services.X_TELECOMITALIA_IT_APTCP.ForceRenewal | value = 0
--> parameter = InternetGatewayDevice.Services.X_TELECOMITALIA_IT_APTCP.AlgSIPEnable | value = 0
--> parameter = InternetGatewayDevice.Services.X_TELECOMITALIA_IT_APTCP.UserAgentDomain | value = 10.64.34.14
--> parameter = InternetGatewayDevice.Services.X_TELECOMITALIA_IT_APTCP.OutboundProxy | value = 10.64.34.14
--> parameter = InternetGatewayDevice.Services.X_TELECOMITALIA_IT_APTCP.NumberOfLines | value = 5
--> parameter = InternetGatewayDevice.Services.X_TELECOMITALIA_IT_APTCP.Line.5.DirectoryNumber | value = 066652525
--> parameter = InternetGatewayDevice.Services.X_TELECOMITALIA_IT_APTCP.Line.5.Status | value = Not Assigned
--> parameter = InternetGatewayDevice.Services.X_TELECOMITALIA_IT_APTCP.Line.5.HostMACAddress | value = 
--> parameter = InternetGatewayDevice.Services.X_TELECOMITALIA_IT_APTCP.Line.5.SIPKey | value = sagem
--> parameter = InternetGatewayDevice.Services.X_TELECOMITALIA_IT_APTCP.Line.4.DirectoryNumber | value = 066652524
--> parameter = InternetGatewayDevice.Services.X_TELECOMITALIA_IT_APTCP.Line.4.Status | value = Not Assigned
--> parameter = InternetGatewayDevice.Services.X_TELECOMITALIA_IT_APTCP.Line.4.HostMACAddress | value = 
--> parameter = InternetGatewayDevice.Services.X_TELECOMITALIA_IT_APTCP.Line.4.SIPKey | value = sagem
--> parameter = InternetGatewayDevice.Services.X_TELECOMITALIA_IT_APTCP.Line.3.DirectoryNumber | value = 06664852523
--> parameter = InternetGatewayDevice.Services.X_TELECOMITALIA_IT_APTCP.Line.3.Status | value = Not Assigned
--> parameter = InternetGatewayDevice.Services.X_TELECOMITALIA_IT_APTCP.Line.3.HostMACAddress | value = 
--> parameter = InternetGatewayDevice.Services.X_TELECOMITALIA_IT_APTCP.Line.3.SIPKey | value = sagem
--> parameter = InternetGatewayDevice.Services.X_TELECOMITALIA_IT_APTCP.Line.2.DirectoryNumber | value = 06664852522
--> parameter = InternetGatewayDevice.Services.X_TELECOMITALIA_IT_APTCP.Line.2.Status | value = Not Assigned
--> parameter = InternetGatewayDevice.Services.X_TELECOMITALIA_IT_APTCP.Line.2.HostMACAddress | value = 
--> parameter = InternetGatewayDevice.Services.X_TELECOMITALIA_IT_APTCP.Line.2.SIPKey | value = sagem
--> parameter = InternetGatewayDevice.Services.X_TELECOMITALIA_IT_APTCP.Line.1.DirectoryNumber | value = 06664852521
--> parameter = InternetGatewayDevice.Services.X_TELECOMITALIA_IT_APTCP.Line.1.Status | value = Assigned
--> parameter = InternetGatewayDevice.Services.X_TELECOMITALIA_IT_APTCP.Line.1.HostMACAddress | value = 
--> parameter = InternetGatewayDevice.Services.X_TELECOMITALIA_IT_APTCP.Line.1.SIPKey | value = sagem
--> parameter = InternetGatewayDevice.DeviceSummary | value = X_TELECOMITALIA_IT_AGIADFSM1:1
--> parameter = InternetGatewayDevice.LANDeviceNumberOfEntries | value = 1
--> parameter = InternetGatewayDevice.WANDeviceNumberOfEntries | value = 1
--> parameter = InternetGatewayDevice.Time.NTPServer1 | value = ntp-tr069-1.interbusiness.it
--> parameter = InternetGatewayDevice.Time.NTPServer2 | value = ntp-tr069-2.interbusiness.it
--> parameter = InternetGatewayDevice.Time.NTPServer3 | value = 
--> parameter = InternetGatewayDevice.Time.NTPServer4 | value = 
--> parameter = InternetGatewayDevice.Time.NTPServer5 | value = 
--> parameter = InternetGatewayDevice.Time.CurrentLocalTime | value = 2010-05-04T12:04:28Z
--> parameter = InternetGatewayDevice.Time.LocalTimeZone | value = +01:00
--> parameter = InternetGatewayDevice.Time.DaylightSavingsUsed | value = 0
--> parameter = InternetGatewayDevice.Time.DaylightSavingsStart | value = 2010-03-28T00:00:00Z
--> parameter = InternetGatewayDevice.Time.DaylightSavingsEnd | value = 2010-10-28T01:00:00Z
--> parameter = InternetGatewayDevice.Time.LocalTimeZoneName | value = GMT+1
--> parameter = InternetGatewayDevice.DeviceInfo.ProductClass | value = Alice Gate
--> parameter = InternetGatewayDevice.DeviceInfo.Manufacturer | value = Sagem
--> parameter = InternetGatewayDevice.DeviceInfo.ManufacturerOUI | value = 00194B
--> parameter = InternetGatewayDevice.DeviceInfo.ModelName | value = AGTI2007
--> parameter = InternetGatewayDevice.DeviceInfo.Description | value = TIA2007
--> parameter = InternetGatewayDevice.DeviceInfo.SerialNumber | value = LK09149DP290019
--> parameter = InternetGatewayDevice.DeviceInfo.HardwareVersion | value = 2.0.1
--> parameter = InternetGatewayDevice.DeviceInfo.SoftwareVersion | value = AGSF_2.0.22_030
--> parameter = InternetGatewayDevice.DeviceInfo.SpecVersion | value = 2.0
--> parameter = InternetGatewayDevice.DeviceInfo.ProvisioningCode | value = M01-20091001-163162110126-172.29.0.126
--> parameter = InternetGatewayDevice.DeviceInfo.UpTime | value = 435
--> parameter = InternetGatewayDevice.DeviceInfo.DeviceLog | value = 
--> parameter = InternetGatewayDevice.DeviceInfo.X_TELECOMITALIA_IT_UPnP | value = 0
--> parameter = InternetGatewayDevice.DeviceInfo.X_TELECOMITALIA_IT_BackHSPA | value = 0
--> parameter = InternetGatewayDevice.Layer3Forwarding.DefaultConnectionService | value = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.
--> parameter = InternetGatewayDevice.Layer3Forwarding.ForwardNumberOfEntries | value = 1
--> parameter = InternetGatewayDevice.Layer3Forwarding.Forwarding.1.Enable | value = 1
--> parameter = InternetGatewayDevice.Layer3Forwarding.Forwarding.1.Status | value = Enabled
--> parameter = InternetGatewayDevice.Layer3Forwarding.Forwarding.1.Type | value = Host
--> parameter = InternetGatewayDevice.Layer3Forwarding.Forwarding.1.DestIPAddress | value = 0.0.0.0
--> parameter = InternetGatewayDevice.Layer3Forwarding.Forwarding.1.DestSubnetMask | value = 0.0.0.0
--> parameter = InternetGatewayDevice.Layer3Forwarding.Forwarding.1.SourceIPAddress | value = 192.168.1.2
--> parameter = InternetGatewayDevice.Layer3Forwarding.Forwarding.1.SourceSubnetMask | value = 255.255.255.255
--> parameter = InternetGatewayDevice.Layer3Forwarding.Forwarding.1.GatewayIPAddress | value = 0.0.0.0
--> parameter = InternetGatewayDevice.Layer3Forwarding.Forwarding.1.Interface | value = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3
--> parameter = InternetGatewayDevice.Layer3Forwarding.Forwarding.1.ForwardingMetric | value = 1
--> parameter = InternetGatewayDevice.Layer3Forwarding.Forwarding.1.MTU | value = 1492
--> parameter = InternetGatewayDevice.Layer3Forwarding.Forwarding.1.X_TELECOMITALIA_IT_StaticRoute | value = 0
--> parameter = InternetGatewayDevice.Layer3Forwarding.Forwarding.1.X_TELECOMITALIA_IT_Persistance | value = 1
--> parameter = InternetGatewayDevice.IPPingDiagnostics.DiagnosticsState | value = None
--> parameter = InternetGatewayDevice.IPPingDiagnostics.Interface | value = 
--> parameter = InternetGatewayDevice.IPPingDiagnostics.Host | value = 
--> parameter = InternetGatewayDevice.IPPingDiagnostics.NumberOfRepetitions | value = 1
--> parameter = InternetGatewayDevice.IPPingDiagnostics.Timeout | value = 1
--> parameter = InternetGatewayDevice.IPPingDiagnostics.DataBlockSize | value = 1
--> parameter = InternetGatewayDevice.IPPingDiagnostics.DSCP | value = 0
--> parameter = InternetGatewayDevice.IPPingDiagnostics.SuccessCount | value = 0
--> parameter = InternetGatewayDevice.IPPingDiagnostics.FailureCount | value = 0
--> parameter = InternetGatewayDevice.IPPingDiagnostics.AverageResponseTime | value = 0
--> parameter = InternetGatewayDevice.IPPingDiagnostics.MinimumResponseTime | value = 0
--> parameter = InternetGatewayDevice.IPPingDiagnostics.MaximumResponseTime | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceNumberOfEntries | value = 4
--> parameter = InternetGatewayDevice.LANDevice.1.LANUSBInterfaceNumberOfEntries | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANWLANConfigurationNumberOfEntries | value = 1
--> parameter = InternetGatewayDevice.LANDevice.1.X_TELECOMITALIA_IT_IPTVService | value = Dyn_Portmapping
--> parameter = InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPServerEnable | value = 1
--> parameter = InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.MinAddress | value = 192.168.1.2
--> parameter = InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.MaxAddress | value = 192.168.1.254
--> parameter = InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPLeaseTime | value = 21600
--> parameter = InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.SubnetMask | value = 255.255.255.0
--> parameter = InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DomainName | value = homenet.telecomitalia.it
--> parameter = InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DNSServers | value = 192.168.1.1
--> parameter = InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.AllowedMACAddresses | value = 
--> parameter = InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPRouters | value = 192.168.1.1
--> parameter = InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterfaceNumberOfEntries | value = 2
--> parameter = InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.2.Enable | value = 1
--> parameter = InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.2.IPInterfaceIPAddress | value = 172.29.0.100
--> parameter = InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.2.IPInterfaceSubnetMask | value = 255.255.255.240
--> parameter = InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.2.IPInterfaceAddressingType | value = Static
--> parameter = InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.1.Enable | value = 1
--> parameter = InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.1.IPInterfaceIPAddress | value = 192.168.1.1
--> parameter = InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.1.IPInterfaceSubnetMask | value = 255.255.255.0
--> parameter = InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.1.IPInterfaceAddressingType | value = Static
--> parameter = InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPServerConfigurable | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.Hosts.HostNumberOfEntries | value = 1
--> parameter = InternetGatewayDevice.LANDevice.1.Hosts.Host.1.IPAddress | value = 192.168.1.2
--> parameter = InternetGatewayDevice.LANDevice.1.Hosts.Host.1.AddressSource | value = DHCP
--> parameter = InternetGatewayDevice.LANDevice.1.Hosts.Host.1.LeaseTimeRemaining | value = 14398
--> parameter = InternetGatewayDevice.LANDevice.1.Hosts.Host.1.MACAddress | value = 00:19:21:34:a6:51
--> parameter = InternetGatewayDevice.LANDevice.1.Hosts.Host.1.HostName | value = Mariouma
--> parameter = InternetGatewayDevice.LANDevice.1.Hosts.Host.1.Active | value = 1
--> parameter = InternetGatewayDevice.LANDevice.1.Hosts.Host.1.InterfaceType | value = Ethernet
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.BytesSent | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.BytesReceived | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.PacketsSent | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.PacketsReceived | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.ErrorsReceived | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.ErrorsSent | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.DiscardPacketsSent | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Stats.DiscardPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.X_TELECOMITALIA_IT_STBInterface | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Enable | value = 1
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.Status | value = NoLink
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.MACAddress | value = 00:1b:bf:12:72:80
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.MaxBitRate | value = Auto
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4.DuplexMode | value = Auto
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.3.Stats.BytesSent | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.3.Stats.BytesReceived | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.3.Stats.PacketsSent | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.3.Stats.PacketsReceived | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.3.Stats.ErrorsReceived | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.3.Stats.ErrorsSent | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.3.Stats.DiscardPacketsSent | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.3.Stats.DiscardPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.3.X_TELECOMITALIA_IT_STBInterface | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.3.Enable | value = 1
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.3.Status | value = NoLink
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.3.MACAddress | value = 00:1b:bf:12:72:80
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.3.MaxBitRate | value = Auto
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.3.DuplexMode | value = Auto
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.2.Stats.BytesSent | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.2.Stats.BytesReceived | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.2.Stats.PacketsSent | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.2.Stats.PacketsReceived | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.2.Stats.ErrorsReceived | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.2.Stats.ErrorsSent | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.2.Stats.DiscardPacketsSent | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.2.Stats.DiscardPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.2.X_TELECOMITALIA_IT_STBInterface | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.2.Enable | value = 1
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.2.Status | value = NoLink
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.2.MACAddress | value = 00:1b:bf:12:72:80
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.2.MaxBitRate | value = Auto
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.2.DuplexMode | value = Auto
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.Stats.BytesSent | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.Stats.BytesReceived | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.Stats.PacketsSent | value = 125
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.Stats.PacketsReceived | value = 237
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.Stats.ErrorsReceived | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.Stats.ErrorsSent | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.Stats.DiscardPacketsSent | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.Stats.DiscardPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.X_TELECOMITALIA_IT_STBInterface | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.Enable | value = 1
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.Status | value = Up
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.MACAddress | value = 00:1b:bf:12:72:80
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.MaxBitRate | value = Auto
--> parameter = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.DuplexMode | value = Auto
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.Enable | value = 1
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.BeaconAdvertisementEnabled | value = 1
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.Status | value = UP
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.BeaconType | value = WPA
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.BasicEncryptionModes | value = None
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.Channel | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.Standard | value = g
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WPAEncryptionModes | value = TKIPEncryption
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.IEEE11iEncryptionModes | value = TKIPEncryption
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.SSID | value = Alice-16173537
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.DeviceOperationMode | value = InfrastructureAccessPoint
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.BSSID | value = 00:21:86:EC:AA:E1
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.TotalBytesSent | value = 13586
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.TotalBytesReceived | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.TotalPacketsSent | value = 112
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.TotalPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.ErrorsSent | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.ErrorsReceived | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.DiscardPacketsSent | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.DiscardPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.OperationalDataTransmitRates | value = 1,2,5.5,11,6,9,12,18,24,36,48,54
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.BasicDataTransmitRates | value = 1,2,5.5,11,6,9,12,18,24,36,48,54
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PossibleDataTransmitRates | value = 1,2,5.5,11,6,9,12,18,24,36,48,54
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.BasicAuthenticationMode | value = None
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WPAAuthenticationMode | value = PSKAuthentication
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.KeyPassphrase | value = lfmbsje9n38uub9271tm2qqc
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.AutoRateFallBackEnabled | value = 1
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TELECOMITALIA_IT_ChannelRefresh | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TELECOMITALIA_IT_MaximumRetries | value = 7
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.TotalAssociations | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WEPKeyIndex | value = 1
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WEPEncryptionLevel | value = 40-bit,104-bit
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.PossibleChannels | value = 11
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.ChannelsInUse | value = 11
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.MACAddressControlEnabled | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WEPKey.4.WEPKey | value = 
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WEPKey.3.WEPKey | value = 
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WEPKey.2.WEPKey | value = 
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WEPKey.1.WEPKey | value = 6c666d62736a65396e33387575
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TELECOMITALIA_IT_AutoChannelSelectEnable | value = 1
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TELECOMITALIA_IT_AutoChannelRefreshPeriod | value = 86400
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TELECOMITALIA_IT_WCN | value = 1
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WMMEnabled | value = 0
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.WMMSupported | value = 1
--> parameter = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.RadioEnabled | value = 1
